Date,Time,Day,Comp,Round_For,Venue,Result_For,HomeTeam,AwayTeam,HomeGoals,AwayGoals,xG_For,xGA_For,Poss_For,HomeCaptain,HomeFormation,Opp Formation_For,Sh_For,SoT_For,SoT%_For,G/Sh_For,G/SoT_For,Dist_For,FK_For,PK_For,PKatt_For,npxG_For,npxG/Sh_For,G-xG_For,np:G-xG_For,Att_For,Live_For,Dead_For,TB_For,Sw_For,Crs_For,TI_For,CK_For,In_For,Out_For,Str_For,Cmp_For,Off_For,Blocks_For,Cmp%_For,TotDist_For,PrgDist_For,Ast_For,xAG_For,xA_For,KP_For,1/3_For,PPA_For,CrsPA_For,PrgP_For,SCA_For,PassLive_For,PassDead_For,TO_For,Fld_For,Def_For,GCA_For,Tkl_For,TklW_For,Def 3rd_For,Mid 3rd_For,Att 3rd_For,Tkl%_For,Lost_For,Pass_For,Int_For,Tkl+Int_For,Clr_For,Err_For,Touches_For,Def Pen_For,Att Pen_For,Succ_For,Succ%_For,Tkld_For,Tkld%_For,Carries_For,PrgC_For,CPA_For,Mis_For,Dis_For,Rec_For,PrgR_For,CrdY_For,CrdR_For,2CrdY_For,Fls_For,PKwon_For,PKcon_For,OG_For,Recov_For,Won_For,Won%_For,GF_ForAway,GA_ForAway,xG_ForAway,xGA_ForAway,Poss_ForAway,Captain_ForAway,Formation_ForAway,Opp Formation_ForAway,Match Report_ForAway,Sh_ForAway,SoT_ForAway,SoT%_ForAway,G/Sh_ForAway,G/SoT_ForAway,Dist_ForAway,FK_ForAway,PK_ForAway,PKatt_ForAway,npxG_ForAway,npxG/Sh_ForAway,G-xG_ForAway,np:G-xG_ForAway,Att_ForAway,Live_ForAway,Dead_ForAway,TB_ForAway,Sw_ForAway,Crs_ForAway,TI_ForAway,CK_ForAway,In_ForAway,Out_ForAway,Str_ForAway,Cmp_ForAway,Off_ForAway,Blocks_ForAway,Cmp%_ForAway,TotDist_ForAway,PrgDist_ForAway,Ast_ForAway,xAG_ForAway,xA_ForAway,KP_ForAway,1/3_ForAway,PPA_ForAway,CrsPA_ForAway,PrgP_ForAway,SCA_ForAway,PassLive_ForAway,PassDead_ForAway,TO_ForAway,Fld_ForAway,Def_ForAway,GCA_ForAway,Tkl_ForAway,TklW_ForAway,Def 3rd_ForAway,Mid 3rd_ForAway,Att 3rd_ForAway,Tkl%_ForAway,Lost_ForAway,Pass_ForAway,Int_ForAway,Tkl+Int_ForAway,Clr_ForAway,Err_ForAway,Touches_ForAway,Def Pen_ForAway,Att Pen_ForAway,Succ_ForAway,Succ%_ForAway,Tkld_ForAway,Tkld%_ForAway,Carries_ForAway,PrgC_ForAway,CPA_ForAway,Mis_ForAway,Dis_ForAway,Rec_ForAway,PrgR_ForAway,CrdY_ForAway,CrdR_ForAway,2CrdY_ForAway,Fls_ForAway,PKwon_ForAway,PKcon_ForAway,OG_ForAway,Recov_ForAway,Won_ForAway,Won%_ForAway
2023-12-30,15:00,Sat,Premier League,Matchweek 20,Home,W,Manchester City,Sheffield Utd,2,0,2.2,0.3,80.0,Kyle Walker,4-2-3-1,3-4-3,18.0,4.0,22.2,0.11,0.5,17.4,0.0,0,0,2.2,0.12,-0.2,-0.2,1028.0,999.0,28.0,4.0,9.0,14.0,8.0,12.0,2.0,1.0,0.0,959.0,1.0,6.0,93.3,15137.0,3558.0,2,1.9,1.9,14.0,96.0,12.0,2.0,63.0,31.0,28.0,1.0,2.0,0.0,0.0,4.0,7.0,4.0,1.0,4.0,2.0,33.3,4.0,7.0,2.0,9,11.0,0.0,1103.0,28.0,38.0,6.0,46.2,6.0,46.2,730.0,29.0,11.0,7.0,9.0,952.0,63.0,1,0,0,5.0,0.0,0.0,0.0,38.0,10.0,62.5,0,2,0.3,2.2,20.0,Jack Robinson,3-4-3,4-2-3-1,Match Report,4.0,2.0,50.0,0.0,0.0,14.9,0.0,0,0,0.3,0.08,-0.3,-0.3,259.0,223.0,34.0,0.0,1.0,7.0,12.0,2.0,1.0,1.0,0.0,193.0,2.0,7.0,74.5,3631.0,1223.0,0,0.3,0.2,3.0,5.0,3.0,2.0,6.0,8.0,4.0,2.0,0.0,1.0,0.0,0.0,15.0,7.0,13.0,2.0,0.0,50.0,6.0,6.0,7.0,22,25.0,0.0,346.0,93.0,8.0,4.0,66.7,2.0,33.3,174.0,4.0,0.0,9.0,5.0,193.0,6.0,1,0,0,6.0,0.0,0.0,0.0,27.0,6.0,37.5
2023-12-30,12:30,Sat,Premier League,Matchweek 20,Home,L,Luton Town,Chelsea,2,3,2.3,1.5,52.0,Amari'i Bell,3-4-3,4-2-3-1,15.0,6.0,40.0,0.13,0.33,11.6,1.0,0,0,2.3,0.17,-0.3,-0.3,478.0,411.0,62.0,0.0,5.0,36.0,26.0,7.0,4.0,3.0,0.0,378.0,5.0,13.0,79.1,6676.0,2470.0,1,1.8,2.0,11.0,31.0,11.0,6.0,44.0,26.0,16.0,2.0,2.0,3.0,0.0,3.0,21.0,13.0,8.0,7.0,6.0,48.1,14.0,7.0,10.0,31,5.0,1.0,586.0,47.0,35.0,9.0,32.1,13.0,46.4,254.0,27.0,8.0,19.0,13.0,371.0,44.0,2,0,0,14.0,0.0,0.0,0.0,51.0,14.0,48.3,2,3,1.2,3.2,36.0,Josh Brownhill,4-4-2,4-4-1-1,Match Report,9.0,5.0,55.6,0.22,0.4,15.4,0.0,0,0,1.2,0.13,0.8,0.8,275.0,227.0,42.0,3.0,2.0,10.0,15.0,2.0,0.0,2.0,0.0,188.0,6.0,11.0,68.4,3818.0,1747.0,2,1.0,0.5,6.0,16.0,2.0,0.0,14.0,16.0,12.0,3.0,0.0,0.0,0.0,4.0,14.0,7.0,8.0,4.0,2.0,53.8,6.0,10.0,5.0,19,17.0,0.0,356.0,59.0,17.0,4.0,44.4,5.0,55.6,170.0,9.0,7.0,8.0,5.0,186.0,14.0,3,1,1,14.0,0.0,1.0,0.0,32.0,13.0,54.2
2023-12-30,15:00,Sat,Premier League,Matchweek 20,Home,W,Wolverhampton Wanderers,Everton,3,0,1.9,0.4,53.0,Max Kilman,3-4-3,5-4-1,12.0,6.0,50.0,0.25,0.5,13.4,0.0,0,0,1.9,0.17,1.1,1.1,556.0,506.0,47.0,2.0,7.0,19.0,18.0,5.0,4.0,0.0,0.0,441.0,3.0,5.0,79.3,8117.0,2771.0,2,1.5,1.4,9.0,34.0,14.0,2.0,44.0,22.0,20.0,1.0,1.0,0.0,0.0,6.0,19.0,12.0,7.0,10.0,2.0,43.8,9.0,9.0,9.0,28,19.0,0.0,668.0,48.0,27.0,11.0,40.7,14.0,51.9,367.0,21.0,7.0,9.0,9.0,436.0,43.0,2,0,0,9.0,0.0,0.0,0.0,64.0,8.0,42.1,0,3,0.4,1.9,47.0,James Tarkowski,5-4-1,3-4-3,Match Report,10.0,0.0,0.0,0.0,,20.7,0.0,0,0,0.4,0.05,-0.4,-0.4,498.0,455.0,42.0,3.0,0.0,16.0,19.0,2.0,2.0,0.0,0.0,386.0,1.0,11.0,77.5,6316.0,2399.0,0,0.3,0.4,8.0,30.0,4.0,2.0,44.0,16.0,12.0,1.0,0.0,1.0,0.0,0.0,23.0,15.0,12.0,8.0,3.0,56.0,11.0,3.0,14.0,37,27.0,0.0,617.0,55.0,12.0,9.0,56.3,7.0,43.8,254.0,16.0,3.0,16.0,12.0,381.0,43.0,3,0,0,14.0,0.0,0.0,0.0,61.0,11.0,57.9
2023-12-30,15:00,Sat,Premier League,Matchweek 20,Home,W,Aston Villa,Burnley,3,2,3.2,1.2,64.0,John McGinn,4-4-1-1,4-4-2,18.0,6.0,33.3,0.11,0.33,16.9,1.0,1,1,2.4,0.14,-0.2,-0.4,499.0,454.0,44.0,3.0,1.0,17.0,12.0,6.0,5.0,0.0,0.0,413.0,1.0,14.0,82.8,7490.0,2051.0,2,2.1,1.8,14.0,25.0,9.0,1.0,47.0,36.0,29.0,1.0,0.0,3.0,1.0,6.0,10.0,5.0,4.0,5.0,1.0,55.6,4.0,10.0,4.0,14,13.0,0.0,584.0,48.0,39.0,6.0,33.3,7.0,38.9,349.0,32.0,9.0,8.0,7.0,398.0,47.0,4,0,0,9.0,1.0,0.0,0.0,31.0,11.0,45.8,1,2,0.8,0.7,56.0,Bruno Fernandes,4-2-3-1,4-2-3-1,Match Report,10.0,5.0,50.0,0.1,0.2,17.5,0.0,0,0,0.8,0.08,0.2,0.2,539.0,481.0,56.0,1.0,4.0,17.0,30.0,5.0,1.0,2.0,0.0,430.0,2.0,16.0,79.8,6852.0,2471.0,1,0.8,0.7,10.0,43.0,9.0,2.0,44.0,19.0,15.0,2.0,0.0,0.0,1.0,2.0,14.0,8.0,9.0,4.0,1.0,69.2,4.0,7.0,8.0,22,23.0,0.0,642.0,44.0,25.0,11.0,45.8,10.0,41.7,274.0,20.0,6.0,12.0,16.0,424.0,43.0,4,0,0,11.0,0.0,0.0,0.0,47.0,8.0,44.4
2023-12-30,15:00,Sat,Premier League,Matchweek 20,Home,W,Crystal Palace,Brentford,3,1,1.0,1.4,46.0,Marc Guéhi,4-3-3,3-5-2,13.0,6.0,46.2,0.23,0.5,16.2,0.0,0,0,1.0,0.08,2.0,2.0,491.0,446.0,44.0,0.0,3.0,24.0,20.0,7.0,7.0,0.0,0.0,386.0,1.0,7.0,78.6,7334.0,3040.0,3,1.0,1.0,13.0,47.0,17.0,4.0,48.0,26.0,18.0,2.0,2.0,1.0,2.0,6.0,17.0,9.0,5.0,6.0,6.0,62.5,6.0,9.0,9.0,26,27.0,0.0,626.0,72.0,26.0,13.0,61.9,7.0,33.3,390.0,14.0,3.0,32.0,13.0,383.0,47.0,0,0,0,14.0,0.0,0.0,0.0,58.0,10.0,52.6,3,2,1.5,2.3,48.0,Conor Gallagher,4-2-3-1,3-4-3,Match Report,12.0,8.0,66.7,0.25,0.38,17.5,0.0,0,0,1.5,0.12,1.5,1.5,436.0,387.0,48.0,3.0,2.0,2.0,12.0,2.0,0.0,0.0,0.0,357.0,1.0,7.0,81.9,6499.0,2732.0,2,1.4,0.5,10.0,19.0,3.0,0.0,23.0,20.0,14.0,3.0,3.0,0.0,0.0,4.0,26.0,16.0,18.0,6.0,2.0,59.1,9.0,11.0,5.0,31,27.0,0.0,560.0,100.0,17.0,14.0,45.2,13.0,41.9,294.0,17.0,7.0,15.0,8.0,354.0,22.0,2,0,0,21.0,0.0,0.0,0.0,42.0,15.0,51.7
2023-12-30,17:30,Sat,Premier League,Matchweek 20,Home,W,Nottingham Forest,Manchester Utd,2,1,0.7,0.8,44.0,Ryan Yates,4-2-3-1,4-2-3-1,8.0,2.0,25.0,0.25,1.0,18.3,0.0,0,0,0.7,0.09,1.3,1.3,428.0,393.0,34.0,1.0,5.0,17.0,9.0,4.0,1.0,2.0,0.0,321.0,1.0,7.0,75.0,5791.0,2073.0,2,0.7,0.4,6.0,27.0,4.0,0.0,27.0,13.0,10.0,1.0,0.0,0.0,0.0,4.0,26.0,17.0,19.0,6.0,1.0,47.6,11.0,12.0,5.0,31,29.0,1.0,561.0,61.0,16.0,4.0,28.6,9.0,64.3,276.0,14.0,5.0,15.0,5.0,318.0,27.0,2,0,0,9.0,0.0,0.0,0.0,51.0,10.0,55.6,1,3,1.4,1.0,54.0,Christian Nørgaard,3-5-2,4-3-3,Match Report,9.0,4.0,44.4,0.11,0.25,16.0,0.0,0,0,1.4,0.15,-0.4,-0.4,565.0,514.0,50.0,4.0,6.0,24.0,20.0,4.0,1.0,3.0,0.0,441.0,1.0,7.0,78.1,7574.0,2888.0,1,1.3,1.0,7.0,38.0,9.0,4.0,48.0,18.0,16.0,1.0,1.0,0.0,0.0,2.0,20.0,13.0,13.0,4.0,3.0,35.0,13.0,5.0,9.0,29,19.0,0.0,676.0,73.0,19.0,6.0,33.3,10.0,55.6,367.0,16.0,4.0,16.0,7.0,439.0,47.0,1,0,0,10.0,0.0,0.0,0.0,54.0,9.0,47.4
2023-12-31,14:00,Sun,Premier League,Matchweek 20,Home,W,Tottenham Hotspur,Bournemouth,3,1,2.3,1.7,50.0,Son Heung-min,4-3-3,4-2-3-1,12.0,6.0,50.0,0.25,0.5,14.7,0.0,0,0,2.3,0.19,0.7,0.7,473.0,415.0,54.0,5.0,2.0,12.0,14.0,4.0,2.0,1.0,0.0,378.0,4.0,7.0,79.9,6263.0,2456.0,3,2.2,1.6,9.0,19.0,6.0,1.0,36.0,21.0,16.0,1.0,1.0,0.0,1.0,6.0,23.0,11.0,13.0,6.0,4.0,60.0,8.0,8.0,7.0,30,24.0,0.0,610.0,100.0,34.0,8.0,42.1,8.0,42.1,261.0,28.0,9.0,23.0,11.0,371.0,36.0,3,0,0,9.0,0.0,0.0,0.0,43.0,9.0,30.0,1,3,1.7,2.3,50.0,Neto,4-2-3-1,4-3-3,Match Report,24.0,4.0,16.7,0.04,0.25,17.2,1.0,0,0,1.7,0.07,-0.7,-0.7,467.0,406.0,58.0,3.0,3.0,29.0,24.0,13.0,12.0,0.0,0.0,382.0,3.0,10.0,81.8,7457.0,2866.0,1,1.2,1.5,17.0,42.0,16.0,5.0,43.0,41.0,28.0,5.0,3.0,2.0,1.0,2.0,19.0,10.0,6.0,8.0,5.0,50.0,8.0,7.0,13.0,32,14.0,0.0,610.0,57.0,39.0,8.0,33.3,12.0,50.0,321.0,21.0,6.0,24.0,11.0,381.0,43.0,2,0,0,18.0,0.0,0.0,0.0,55.0,21.0,70.0
2023-12-31,14:00,Sun,Premier League,Matchweek 20,Home,W,Fulham,Arsenal,2,1,1.2,1.6,40.0,Tom Cairney,4-2-3-1,4-3-3,15.0,4.0,26.7,0.13,0.5,18.2,1.0,0,0,1.2,0.08,0.8,0.8,446.0,403.0,39.0,3.0,3.0,19.0,10.0,5.0,1.0,4.0,0.0,355.0,4.0,10.0,79.6,6505.0,2377.0,1,0.7,0.4,10.0,24.0,7.0,2.0,28.0,22.0,11.0,2.0,2.0,1.0,1.0,3.0,15.0,6.0,9.0,5.0,1.0,57.1,6.0,6.0,17.0,32,23.0,1.0,550.0,69.0,20.0,7.0,50.0,6.0,42.9,330.0,19.0,3.0,13.0,7.0,354.0,27.0,4,0,0,11.0,0.0,0.0,0.0,48.0,10.0,50.0,1,2,1.6,1.2,60.0,Martin Ødegaard,4-3-3,4-2-3-1,Match Report,13.0,3.0,23.1,0.08,0.33,15.4,1.0,0,0,1.6,0.13,-0.6,-0.6,670.0,635.0,35.0,2.0,1.0,20.0,9.0,4.0,4.0,0.0,0.0,576.0,0.0,7.0,86.0,8801.0,2696.0,0,0.5,0.6,8.0,43.0,5.0,1.0,66.0,23.0,18.0,0.0,2.0,2.0,0.0,1.0,13.0,9.0,3.0,8.0,2.0,46.2,7.0,9.0,7.0,20,14.0,1.0,766.0,53.0,19.0,6.0,40.0,8.0,53.3,532.0,29.0,8.0,15.0,7.0,569.0,66.0,1,0,0,10.0,0.0,0.0,0.0,49.0,10.0,50.0
2024-01-01,20:00,Mon,Premier League,Matchweek 20,Home,W,Liverpool,Newcastle Utd,4,2,7.0,0.6,61.0,Virgil van Dijk,4-3-3,4-3-3,32.0,12.0,37.5,0.09,0.25,16.2,0.0,1,2,5.4,0.17,-3.0,-2.4,600.0,553.0,46.0,2.0,9.0,23.0,16.0,7.0,3.0,2.0,0.0,496.0,1.0,10.0,82.7,8866.0,2983.0,3,4.3,3.8,23.0,50.0,16.0,6.0,58.0,58.0,43.0,2.0,3.0,3.0,1.0,8.0,15.0,7.0,3.0,7.0,5.0,35.0,13.0,10.0,11.0,26,1.0,0.0,729.0,47.0,60.0,15.0,50.0,10.0,33.3,419.0,34.0,19.0,14.0,10.0,492.0,58.0,3,0,0,16.0,2.0,0.0,0.0,59.0,9.0,47.4,2,4,0.6,7.0,39.0,Dan Burn,4-3-3,4-3-3,Match Report,5.0,3.0,60.0,0.4,0.67,16.1,0.0,0,0,0.6,0.12,1.4,1.4,376.0,326.0,47.0,5.0,3.0,5.0,14.0,3.0,0.0,1.0,1.0,282.0,3.0,10.0,75.0,4582.0,1928.0,2,0.6,0.7,4.0,14.0,7.0,0.0,20.0,8.0,6.0,1.0,1.0,0.0,0.0,4.0,20.0,13.0,14.0,5.0,1.0,40.0,15.0,10.0,9.0,29,38.0,2.0,530.0,105.0,12.0,13.0,52.0,7.0,28.0,219.0,15.0,1.0,18.0,8.0,281.0,20.0,5,0,0,15.0,0.0,2.0,0.0,56.0,10.0,52.6
2024-01-02,19:30,Tue,Premier League,Matchweek 20,Home,D,West Ham United,Brighton,0,0,0.7,2.3,32.0,Angelo Ogbonna,4-2-3-1,4-3-1-2,6.0,2.0,33.3,0.0,0.0,16.0,0.0,0,0,0.7,0.11,-0.7,-0.7,425.0,385.0,37.0,1.0,3.0,17.0,17.0,2.0,1.0,1.0,0.0,332.0,3.0,8.0,78.1,5737.0,2175.0,0,0.2,0.2,3.0,25.0,7.0,2.0,25.0,12.0,11.0,0.0,0.0,0.0,1.0,0.0,18.0,14.0,9.0,8.0,1.0,72.7,3.0,6.0,14.0,32,25.0,0.0,527.0,79.0,19.0,5.0,41.7,6.0,50.0,290.0,18.0,6.0,5.0,6.0,331.0,25.0,1,0,0,4.0,0.0,0.0,0.0,43.0,8.0,42.1,0,0,2.3,0.7,68.0,Pascal Groß,4-3-1-2,4-2-3-1,Match Report,22.0,8.0,36.4,0.0,0.0,14.4,0.0,0,0,2.3,0.11,-2.3,-2.3,905.0,868.0,36.0,2.0,2.0,13.0,20.0,0.0,0.0,0.0,0.0,826.0,1.0,7.0,91.3,12871.0,4092.0,0,2.0,1.9,18.0,68.0,15.0,4.0,70.0,41.0,34.0,1.0,1.0,1.0,0.0,0.0,12.0,6.0,2.0,6.0,4.0,54.5,5.0,7.0,8.0,20,16.0,0.0,1012.0,89.0,41.0,3.0,25.0,8.0,66.7,589.0,22.0,9.0,16.0,10.0,820.0,70.0,0,0,0,6.0,0.0,0.0,0.0,46.0,11.0,57.9
2024-01-12,19:45,Fri,Premier League,Matchweek 21,Home,D,Burnley,Luton Town,1,1,1.1,0.9,39.0,Josh Brownhill,4-4-2,3-4-3,13.0,7.0,53.8,0.08,0.14,18.8,1.0,0,0,1.1,0.08,-0.1,-0.1,384.0,335.0,48.0,2.0,1.0,10.0,25.0,2.0,0.0,2.0,0.0,265.0,1.0,8.0,69.0,4432.0,1830.0,0,0.4,0.3,10.0,21.0,5.0,0.0,28.0,24.0,15.0,3.0,4.0,1.0,0.0,2.0,17.0,9.0,8.0,7.0,2.0,27.8,13.0,9.0,12.0,29,30.0,1.0,512.0,75.0,21.0,12.0,52.2,11.0,47.8,215.0,18.0,3.0,13.0,12.0,261.0,28.0,1,0,0,7.0,0.0,0.0,0.0,40.0,19.0,41.3,1,1,0.9,1.1,61.0,Amari'i Bell,3-4-3,4-4-2,Match Report,14.0,5.0,35.7,0.07,0.2,18.2,0.0,0,0,0.9,0.07,0.1,0.1,595.0,546.0,45.0,2.0,6.0,26.0,18.0,8.0,6.0,2.0,0.0,462.0,4.0,12.0,77.6,7466.0,2594.0,1,0.9,0.7,14.0,28.0,7.0,2.0,39.0,28.0,24.0,0.0,3.0,0.0,0.0,2.0,23.0,14.0,12.0,9.0,2.0,47.8,12.0,9.0,7.0,30,13.0,0.0,700.0,57.0,26.0,13.0,65.0,5.0,25.0,436.0,24.0,8.0,22.0,12.0,454.0,39.0,0,0,0,12.0,0.0,0.0,0.0,55.0,27.0,58.7
2024-01-13,17:30,Sat,Premier League,Matchweek 21,Home,L,Newcastle United,Manchester City,2,3,1.3,3.0,28.0,Kieran Trippier,4-3-3,4-2-3-1,12.0,5.0,41.7,0.17,0.4,14.7,0.0,0,0,1.3,0.11,0.7,0.7,312.0,267.0,37.0,3.0,0.0,8.0,13.0,3.0,0.0,2.0,0.0,224.0,8.0,4.0,71.8,4079.0,1650.0,2,1.2,0.9,11.0,12.0,7.0,3.0,14.0,18.0,16.0,1.0,0.0,1.0,0.0,3.0,24.0,13.0,16.0,4.0,4.0,23.8,16.0,13.0,9.0,33,28.0,0.0,443.0,108.0,25.0,1.0,14.3,3.0,42.9,208.0,8.0,5.0,14.0,8.0,221.0,13.0,1,0,0,7.0,0.0,0.0,0.0,50.0,12.0,75.0,0,1,0.8,2.2,45.0,Tom Cairney,4-2-3-1,4-2-3-1,Match Report,14.0,4.0,28.6,0.0,0.0,22.0,2.0,0,0,0.8,0.06,-0.8,-0.8,471.0,417.0,54.0,0.0,2.0,17.0,25.0,4.0,1.0,2.0,0.0,363.0,0.0,14.0,77.1,6049.0,2330.0,0,0.5,0.9,10.0,21.0,7.0,1.0,30.0,23.0,15.0,3.0,0.0,2.0,1.0,0.0,25.0,15.0,13.0,9.0,3.0,51.9,13.0,7.0,18.0,43,25.0,0.0,610.0,95.0,24.0,8.0,44.4,7.0,38.9,376.0,21.0,3.0,19.0,13.0,361.0,30.0,1,0,0,9.0,0.0,1.0,0.0,40.0,15.0,51.7
2024-01-13,12:30,Sat,Premier League,Matchweek 21,Home,W,Chelsea,Fulham,1,0,2.2,0.8,55.0,Conor Gallagher,4-2-3-1,4-2-3-1,16.0,2.0,12.5,0.0,0.0,17.5,0.0,1,1,1.4,0.09,-1.2,-1.4,571.0,528.0,39.0,4.0,1.0,19.0,19.0,6.0,2.0,3.0,0.0,467.0,4.0,8.0,81.8,7905.0,2750.0,0,1.2,1.6,13.0,45.0,16.0,3.0,54.0,28.0,23.0,2.0,0.0,2.0,0.0,2.0,20.0,8.0,8.0,6.0,6.0,46.7,8.0,11.0,7.0,27,40.0,0.0,718.0,68.0,43.0,13.0,44.8,14.0,48.3,395.0,27.0,12.0,14.0,11.0,462.0,52.0,5,0,0,13.0,1.0,0.0,0.0,53.0,14.0,48.3,3,2,3.0,1.3,72.0,Kyle Walker,4-2-3-1,4-3-3,Match Report,27.0,11.0,40.7,0.11,0.27,19.3,2.0,0,0,3.0,0.11,0.0,0.0,786.0,737.0,48.0,1.0,7.0,20.0,15.0,13.0,3.0,3.0,0.0,697.0,1.0,13.0,88.7,10380.0,2765.0,3,2.4,2.6,21.0,68.0,21.0,2.0,70.0,47.0,38.0,1.0,4.0,2.0,1.0,6.0,11.0,6.0,3.0,7.0,1.0,75.0,1.0,5.0,5.0,16,9.0,2.0,902.0,51.0,57.0,16.0,69.6,5.0,21.7,579.0,32.0,17.0,13.0,19.0,691.0,68.0,2,0,0,7.0,0.0,0.0,0.0,54.0,4.0,25.0
2024-01-14,14:00,Sun,Premier League,Matchweek 21,Home,D,Everton,Aston Villa,0,0,1.1,1.2,32.0,Séamus Coleman,4-2-3-1,4-4-2,10.0,2.0,20.0,0.0,0.0,17.2,1.0,0,0,1.1,0.12,-1.1,-1.1,275.0,231.0,39.0,3.0,2.0,12.0,17.0,4.0,4.0,0.0,0.0,170.0,5.0,6.0,61.8,3533.0,1857.0,0,1.0,0.4,6.0,14.0,4.0,1.0,20.0,15.0,8.0,1.0,0.0,2.0,1.0,0.0,25.0,16.0,12.0,11.0,2.0,43.5,13.0,7.0,9.0,34,28.0,0.0,389.0,57.0,21.0,1.0,11.1,7.0,77.8,182.0,18.0,7.0,10.0,3.0,170.0,20.0,1,0,0,13.0,0.0,0.0,0.0,47.0,18.0,69.2,2,2,1.2,0.8,63.0,Cristian Romero,4-3-3,4-2-3-1,Match Report,16.0,5.0,31.3,0.13,0.4,14.4,0.0,0,0,1.2,0.08,0.8,0.8,624.0,566.0,54.0,2.0,3.0,36.0,19.0,13.0,5.0,7.0,0.0,533.0,4.0,12.0,85.4,9425.0,3359.0,2,1.1,0.8,13.0,37.0,3.0,0.0,49.0,29.0,21.0,5.0,0.0,0.0,0.0,4.0,22.0,12.0,12.0,5.0,5.0,44.4,15.0,14.0,13.0,35,16.0,0.0,746.0,70.0,33.0,6.0,33.3,10.0,55.6,390.0,27.0,12.0,17.0,11.0,528.0,49.0,1,0,0,5.0,0.0,0.0,0.0,46.0,8.0,53.3
2024-01-14,16:30,Sun,Premier League,Matchweek 21,Home,D,Manchester United,Tottenham,2,2,0.8,1.2,37.0,Bruno Fernandes,4-2-3-1,4-3-3,9.0,2.0,22.2,0.22,1.0,14.5,1.0,0,0,0.8,0.08,1.2,1.2,365.0,319.0,43.0,1.0,3.0,20.0,20.0,8.0,4.0,2.0,2.0,267.0,3.0,16.0,73.2,5061.0,1906.0,1,0.6,0.6,6.0,27.0,8.0,1.0,30.0,17.0,11.0,3.0,1.0,1.0,0.0,4.0,21.0,15.0,9.0,7.0,5.0,62.5,6.0,7.0,9.0,30,32.0,0.0,483.0,77.0,24.0,15.0,51.7,12.0,41.4,260.0,16.0,9.0,11.0,10.0,263.0,29.0,2,0,0,8.0,0.0,0.0,0.0,51.0,7.0,46.7,0,0,1.2,1.1,68.0,John McGinn,4-4-2,4-2-3-1,Match Report,16.0,4.0,25.0,0.0,0.0,14.2,0.0,0,0,1.2,0.08,-1.2,-1.2,591.0,527.0,63.0,2.0,2.0,20.0,34.0,5.0,0.0,0.0,0.0,491.0,1.0,9.0,83.1,8602.0,2928.0,0,1.0,1.3,12.0,26.0,12.0,2.0,48.0,30.0,25.0,0.0,2.0,0.0,0.0,0.0,10.0,7.0,5.0,5.0,0.0,87.5,1.0,5.0,4.0,14,20.0,1.0,704.0,79.0,27.0,13.0,52.0,10.0,40.0,438.0,22.0,4.0,19.0,15.0,478.0,48.0,4,0,0,14.0,0.0,0.0,0.0,47.0,8.0,30.8
2024-01-20,17:30,Sat,Premier League,Matchweek 21,Home,W,Brentford,Nott'ham Forest,3,2,1.2,1.2,48.0,Ivan Toney,3-5-2,4-2-3-1,11.0,5.0,45.5,0.27,0.6,14.8,1.0,0,0,1.2,0.11,1.8,1.8,503.0,446.0,57.0,0.0,4.0,19.0,25.0,6.0,5.0,0.0,0.0,373.0,0.0,12.0,74.2,6656.0,2602.0,2,0.7,1.0,7.0,21.0,7.0,4.0,30.0,19.0,14.0,3.0,0.0,1.0,1.0,5.0,16.0,10.0,4.0,11.0,1.0,38.1,13.0,9.0,12.0,28,30.0,0.0,615.0,80.0,25.0,6.0,50.0,5.0,41.7,287.0,16.0,4.0,12.0,8.0,368.0,30.0,1,0,0,10.0,0.0,0.0,0.0,45.0,17.0,56.7,0,5,0.3,3.3,40.0,Marc Guéhi,3-4-3,4-3-3,Match Report,12.0,5.0,41.7,0.0,0.0,24.4,2.0,0,0,0.3,0.03,-0.3,-0.3,393.0,346.0,45.0,0.0,2.0,16.0,12.0,7.0,4.0,0.0,1.0,294.0,2.0,9.0,74.8,4893.0,1708.0,0,0.2,0.2,7.0,20.0,2.0,0.0,20.0,19.0,9.0,4.0,0.0,3.0,0.0,0.0,11.0,4.0,7.0,4.0,0.0,33.3,6.0,4.0,6.0,17,28.0,0.0,497.0,75.0,10.0,13.0,52.0,11.0,44.0,250.0,13.0,3.0,12.0,6.0,289.0,19.0,0,0,0,12.0,0.0,0.0,0.0,41.0,19.0,52.8
