Date,Time,Day,Comp,Round_For,Venue,Result_For,HomeTeam,AwayTeam,HomeGoals,AwayGoals,xG_For,xGA_For,Poss_For,HomeCaptain,HomeFormation,Opp Formation_For,Sh_For,SoT_For,SoT%_For,G/Sh_For,G/SoT_For,Dist_For,FK_For,PK_For,PKatt_For,npxG_For,npxG/Sh_For,G-xG_For,np:G-xG_For,Att_For,Live_For,Dead_For,TB_For,Sw_For,Crs_For,TI_For,CK_For,In_For,Out_For,Str_For,Cmp_For,Off_For,Blocks_For,Cmp%_For,TotDist_For,PrgDist_For,Ast_For,xAG_For,xA_For,KP_For,1/3_For,PPA_For,CrsPA_For,PrgP_For,SCA_For,PassLive_For,PassDead_For,TO_For,Fld_For,Def_For,GCA_For,Tkl_For,TklW_For,Def 3rd_For,Mid 3rd_For,Att 3rd_For,Tkl%_For,Lost_For,Pass_For,Int_For,Tkl+Int_For,Clr_For,Err_For,Touches_For,Def Pen_For,Att Pen_For,Succ_For,Succ%_For,Tkld_For,Tkld%_For,Carries_For,PrgC_For,CPA_For,Mis_For,Dis_For,Rec_For,PrgR_For,CrdY_For,CrdR_For,2CrdY_For,Fls_For,PKwon_For,PKcon_For,OG_For,Recov_For,Won_For,Won%_For,GF_ForAway,GA_ForAway,xG_ForAway,xGA_ForAway,Poss_ForAway,Captain_ForAway,Formation_ForAway,Opp Formation_ForAway,Match Report_ForAway,Sh_ForAway,SoT_ForAway,SoT%_ForAway,G/Sh_ForAway,G/SoT_ForAway,Dist_ForAway,FK_ForAway,PK_ForAway,PKatt_ForAway,npxG_ForAway,npxG/Sh_ForAway,G-xG_ForAway,np:G-xG_ForAway,Att_ForAway,Live_ForAway,Dead_ForAway,TB_ForAway,Sw_ForAway,Crs_ForAway,TI_ForAway,CK_ForAway,In_ForAway,Out_ForAway,Str_ForAway,Cmp_ForAway,Off_ForAway,Blocks_ForAway,Cmp%_ForAway,TotDist_ForAway,PrgDist_ForAway,Ast_ForAway,xAG_ForAway,xA_ForAway,KP_ForAway,1/3_ForAway,PPA_ForAway,CrsPA_ForAway,PrgP_ForAway,SCA_ForAway,PassLive_ForAway,PassDead_ForAway,TO_ForAway,Fld_ForAway,Def_ForAway,GCA_ForAway,Tkl_ForAway,TklW_ForAway,Def 3rd_ForAway,Mid 3rd_ForAway,Att 3rd_ForAway,Tkl%_ForAway,Lost_ForAway,Pass_ForAway,Int_ForAway,Tkl+Int_ForAway,Clr_ForAway,Err_ForAway,Touches_ForAway,Def Pen_ForAway,Att Pen_ForAway,Succ_ForAway,Succ%_ForAway,Tkld_ForAway,Tkld%_ForAway,Carries_ForAway,PrgC_ForAway,CPA_ForAway,Mis_ForAway,Dis_ForAway,Rec_ForAway,PrgR_ForAway,CrdY_ForAway,CrdR_ForAway,2CrdY_ForAway,Fls_ForAway,PKwon_ForAway,PKcon_ForAway,OG_ForAway,Recov_ForAway,Won_ForAway,Won%_ForAway
2024-09-21,15:00,Sat,Premier League,Matchweek 5,Home,W,Aston Villa,Wolves,3,1,1.7,0.5,53,John McGinn,4-2-3-1,4-1-4-1,9,3,33.3,0.33,1.0,13.7,1.0,0,0,1.7,0.19,1.3,1.3,480.0,439.0,40.0,2.0,2.0,17,11.0,6.0,5.0,0.0,0.0,412.0,1.0,11.0,85.8,6613.0,2226.0,3,1.6,1.7,7.0,39.0,12.0,2.0,54.0,15.0,12.0,2.0,0.0,1.0,0.0,5.0,15.0,10,7.0,6.0,2.0,53.3,7.0,6.0,5,20,15.0,1.0,584.0,40.0,28.0,9.0,37.5,11.0,45.8,374.0,23.0,8.0,14.0,12.0,406.0,53.0,3,0,0,11,0.0,0.0,0.0,36.0,7.0,41.2,1,1,1.6,2.4,47,Sam Morsy,4-2-3-1,4-2-3-1,Match Report,13,6,46.2,0.08,0.17,14.1,0.0,0,0,1.6,0.13,-0.6,-0.6,452.0,405.0,46.0,3.0,1.0,23,14.0,10.0,4.0,4.0,0.0,371.0,1.0,6.0,82.1,6314.0,2508.0,0,1.6,1.1,12.0,30.0,10.0,3.0,41.0,22.0,11.0,5.0,0.0,2.0,2.0,1.0,17.0,8,4.0,11.0,2.0,33.3,10.0,3.0,13,30,15.0,0.0,552.0,41.0,24.0,8.0,47.1,8.0,47.1,305.0,13.0,5.0,14.0,8.0,368.0,40.0,4,0,0,16,0.0,0.0,0.0,37.0,18.0,69.2
2024-09-21,15:00,Sat,Premier League,Matchweek 5,Home,D,Leicester City,Everton,1,1,0.7,1.1,58,Jamie Vardy,4-2-3-1,4-2-3-1,12,2,16.7,0.08,0.5,16.0,0.0,0,0,0.7,0.06,0.3,0.3,522.0,462.0,58.0,1.0,2.0,29,25.0,6.0,4.0,0.0,0.0,426.0,2.0,9.0,81.6,6858.0,2900.0,0,0.4,0.8,9.0,34.0,10.0,6.0,44.0,21.0,17.0,3.0,0.0,1.0,0.0,0.0,24.0,17,12.0,7.0,5.0,65.0,7.0,7.0,4,28,15.0,0.0,636.0,62.0,26.0,8.0,44.4,9.0,50.0,416.0,22.0,3.0,24.0,9.0,421.0,43.0,1,0,0,11,0.0,0.0,0.0,41.0,17.0,58.6,1,1,1.1,0.7,42,James Tarkowski,4-2-3-1,4-2-3-1,Match Report,17,5,29.4,0.06,0.2,17.7,1.0,0,0,1.1,0.06,-0.1,-0.1,380.0,326.0,49.0,3.0,2.0,14,24.0,1.0,1.0,0.0,0.0,295.0,5.0,9.0,77.6,5336.0,2385.0,1,0.8,0.7,13.0,25.0,8.0,2.0,24.0,30.0,23.0,3.0,2.0,1.0,0.0,2.0,18.0,13,14.0,3.0,1.0,52.9,8.0,6.0,9,27,33.0,0.0,511.0,68.0,23.0,7.0,31.8,13.0,59.1,247.0,15.0,5.0,13.0,11.0,293.0,24.0,2,0,0,12,0.0,0.0,0.0,47.0,12.0,41.4
2024-09-21,17:30,Sat,Premier League,Matchweek 5,Home,D,Crystal Palace,Manchester Utd,0,0,1.0,1.6,33,Marc Guéhi,3-4-3,4-2-3-1,9,4,44.4,0.0,0.0,14.6,0.0,0,0,1.0,0.12,-1.0,-1.0,342.0,304.0,37.0,1.0,0.0,14,9.0,4.0,0.0,3.0,0.0,239.0,1.0,6.0,69.9,4339.0,1936.0,0,0.8,0.4,8.0,13.0,6.0,3.0,17.0,17.0,10.0,2.0,2.0,1.0,0.0,0.0,22.0,10,13.0,9.0,0.0,53.3,7.0,10.0,13,35,31.0,1.0,479.0,94.0,15.0,4.0,30.8,6.0,46.2,196.0,10.0,2.0,8.0,8.0,236.0,17.0,3,0,0,7,0.0,0.0,0.0,47.0,13.0,41.9,1,3,0.5,1.7,47,Mario Lemina,4-1-4-1,4-2-3-1,Match Report,10,4,40.0,0.1,0.25,14.9,0.0,0,0,0.5,0.05,0.5,0.5,432.0,388.0,39.0,0.0,2.0,11,12.0,5.0,3.0,1.0,0.0,364.0,5.0,5.0,84.3,6273.0,1902.0,0,0.4,0.5,7.0,15.0,4.0,2.0,16.0,16.0,8.0,3.0,3.0,0.0,0.0,0.0,23.0,9,12.0,10.0,1.0,55.0,9.0,9.0,10,33,21.0,0.0,532.0,68.0,17.0,7.0,43.8,8.0,50.0,288.0,15.0,4.0,9.0,7.0,359.0,15.0,6,0,0,16,0.0,0.0,0.0,32.0,10.0,58.8
2024-09-21,15:00,Sat,Premier League,Matchweek 5,Home,W,Liverpool,Bournemouth,3,0,2.0,1.1,58,Virgil van Dijk,4-2-3-1,4-2-3-1,19,12,63.2,0.16,0.25,16.6,0.0,0,0,2.0,0.11,1.0,1.0,619.0,574.0,45.0,1.0,2.0,8,19.0,3.0,2.0,1.0,0.0,546.0,0.0,9.0,88.2,8589.0,3369.0,3,1.9,1.0,18.0,40.0,12.0,1.0,39.0,38.0,30.0,1.0,6.0,1.0,0.0,6.0,20.0,14,10.0,9.0,1.0,52.2,11.0,6.0,6,26,24.0,1.0,737.0,94.0,28.0,16.0,76.2,5.0,23.8,526.0,30.0,11.0,13.0,15.0,542.0,39.0,1,0,0,10,0.0,0.0,0.0,44.0,9.0,60.0,3,0,2.2,0.9,47,Enzo Fernández,4-2-3-1,3-4-3,Match Report,12,5,41.7,0.25,0.6,15.0,0.0,0,0,2.2,0.18,0.8,0.8,479.0,439.0,39.0,6.0,1.0,8,8.0,5.0,3.0,0.0,0.0,410.0,1.0,6.0,85.6,7176.0,2725.0,3,2.2,1.3,12.0,24.0,4.0,1.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,6.0,19.0,9,14.0,5.0,0.0,55.0,9.0,4.0,8,27,35.0,1.0,598.0,107.0,31.0,6.0,31.6,5.0,26.3,376.0,24.0,14.0,9.0,11.0,409.0,22.0,2,0,0,9,0.0,0.0,0.0,37.0,10.0,52.6
2024-09-22,14:00,Sun,Premier League,Matchweek 5,Home,D,Brighton and Hove Albion,Nott'ham Forest,2,2,1.0,1.4,70,Lewis Dunk,4-2-3-1,4-2-3-1,14,3,21.4,0.14,0.67,17.4,1.0,0,0,1.0,0.07,1.0,1.0,619.0,567.0,52.0,1.0,4.0,43,25.0,9.0,4.0,5.0,0.0,510.0,0.0,8.0,82.4,8335.0,2829.0,1,0.7,0.9,12.0,51.0,8.0,1.0,75.0,25.0,19.0,3.0,2.0,1.0,0.0,4.0,12.0,5,4.0,3.0,5.0,27.3,8.0,13.0,7,19,8.0,0.0,709.0,36.0,30.0,10.0,50.0,7.0,35.0,441.0,35.0,6.0,16.0,11.0,501.0,75.0,3,0,0,12,0.0,1.0,0.0,30.0,18.0,66.7,2,2,1.4,1.0,30,Morgan Gibbs-White,4-2-3-1,4-2-3-1,Match Report,3,2,66.7,0.33,0.5,17.4,0.0,1,1,0.6,0.21,0.6,0.4,270.0,223.0,43.0,1.0,3.0,4,16.0,1.0,1.0,0.0,0.0,182.0,4.0,12.0,67.4,3374.0,1371.0,1,0.6,0.4,3.0,11.0,1.0,0.0,13.0,7.0,5.0,0.0,1.0,1.0,0.0,3.0,18.0,8,14.0,2.0,2.0,41.2,10.0,5.0,8,26,51.0,0.0,399.0,87.0,11.0,8.0,57.1,3.0,21.4,121.0,8.0,3.0,12.0,9.0,182.0,13.0,6,1,1,11,1.0,0.0,0.0,29.0,9.0,33.3
2024-09-22,16:30,Sun,Premier League,Matchweek 5,Home,D,Manchester City,Arsenal,2,2,2.1,0.7,77,Kyle Walker,4-3-3,4-4-2,33,11,33.3,0.06,0.18,20.2,1.0,0,0,2.1,0.07,-0.1,-0.1,749.0,705.0,44.0,3.0,2.0,24,20.0,8.0,3.0,0.0,0.0,669.0,0.0,12.0,89.3,9984.0,2410.0,1,1.7,2.9,27.0,44.0,16.0,6.0,54.0,64.0,55.0,1.0,3.0,1.0,1.0,3.0,10.0,5,2.0,5.0,3.0,50.0,4.0,2.0,3,13,9.0,1.0,847.0,34.0,53.0,10.0,47.6,9.0,42.9,601.0,59.0,17.0,10.0,7.0,658.0,54.0,3,0,0,7,0.0,0.0,0.0,39.0,16.0,59.3,2,2,0.7,2.1,23,Bukayo Saka,4-4-2,4-3-3,Match Report,5,3,60.0,0.4,0.67,11.3,0.0,0,0,0.7,0.13,1.3,1.3,221.0,191.0,29.0,0.0,2.0,7,5.0,2.0,2.0,0.0,0.0,154.0,1.0,2.0,69.7,2884.0,1326.0,2,0.6,0.5,4.0,9.0,1.0,1.0,11.0,7.0,4.0,3.0,0.0,0.0,0.0,4.0,16.0,10,11.0,4.0,1.0,47.4,10.0,8.0,4,20,41.0,1.0,332.0,94.0,8.0,4.0,36.4,4.0,36.4,146.0,11.0,2.0,12.0,6.0,154.0,11.0,6,1,1,10,0.0,0.0,0.0,25.0,11.0,40.7
2024-09-28,15:00,Sat,Premier League,Matchweek 6,Home,W,Arsenal,Leicester City,4,2,4.4,0.3,74,Bukayo Saka,4-4-2,4-2-3-1,35,16,45.7,0.09,0.19,14.1,0.0,0,0,4.4,0.14,-1.4,-1.4,723.0,674.0,49.0,0.0,3.0,38,19.0,17.0,17.0,0.0,0.0,620.0,0.0,12.0,85.8,10367.0,2747.0,2,2.3,2.5,25.0,45.0,23.0,3.0,91.0,58.0,44.0,3.0,2.0,1.0,2.0,5.0,19.0,12,2.0,11.0,6.0,73.3,4.0,5.0,4,23,8.0,0.0,837.0,24.0,70.0,18.0,54.5,10.0,30.3,485.0,39.0,15.0,15.0,14.0,617.0,89.0,2,0,0,11,0.0,0.0,0.0,42.0,18.0,54.5,2,4,1.1,4.2,59,Lewis Dunk,4-3-3,4-2-3-1,Match Report,15,5,33.3,0.13,0.4,20.1,2.0,0,0,1.1,0.07,0.9,0.9,593.0,541.0,50.0,1.0,1.0,16,21.0,2.0,1.0,1.0,0.0,501.0,2.0,13.0,84.5,8352.0,3141.0,1,0.5,0.6,8.0,47.0,11.0,3.0,54.0,24.0,17.0,1.0,1.0,3.0,2.0,1.0,16.0,8,4.0,7.0,5.0,44.4,15.0,10.0,12,28,12.0,4.0,724.0,67.0,26.0,11.0,39.3,14.0,50.0,455.0,16.0,5.0,20.0,8.0,494.0,53.0,2,0,0,8,0.0,1.0,0.0,53.0,11.0,64.7
2024-09-28,15:00,Sat,Premier League,Matchweek 6,Home,L,Nottingham Forest,Fulham,0,1,0.8,1.3,41,Ryan Yates,4-4-2,4-2-3-1,11,1,9.1,0.0,0.0,19.3,0.0,0,0,0.8,0.07,-0.8,-0.8,398.0,350.0,41.0,1.0,1.0,26,13.0,6.0,4.0,2.0,0.0,291.0,7.0,8.0,73.1,4468.0,1529.0,0,0.6,1.0,5.0,23.0,7.0,1.0,26.0,18.0,13.0,3.0,1.0,1.0,0.0,0.0,8.0,3,5.0,1.0,2.0,35.7,9.0,6.0,9,17,21.0,0.0,494.0,53.0,29.0,4.0,66.7,1.0,16.7,275.0,26.0,6.0,16.0,6.0,288.0,26.0,2,0,0,11,0.0,1.0,0.0,34.0,18.0,72.0,1,1,0.9,1.6,62,Kyle Walker,4-2-3-1,4-3-3,Match Report,16,6,37.5,0.06,0.17,17.6,0.0,0,0,0.9,0.06,0.1,0.1,598.0,556.0,42.0,5.0,3.0,19,14.0,6.0,2.0,3.0,0.0,511.0,0.0,8.0,85.5,7944.0,2334.0,1,0.8,1.4,13.0,31.0,12.0,0.0,40.0,31.0,27.0,1.0,2.0,1.0,0.0,2.0,15.0,11,2.0,12.0,1.0,20.0,8.0,5.0,7,22,21.0,0.0,705.0,70.0,38.0,13.0,54.2,7.0,29.2,493.0,31.0,12.0,15.0,8.0,506.0,40.0,4,0,0,10,0.0,1.0,0.0,45.0,6.0,31.6
2024-09-28,12:30,Sat,Premier League,Matchweek 6,Home,D,Newcastle United,Manchester City,1,1,1.6,0.9,38,Bruno Guimarães,4-3-3,4-2-3-1,10,3,30.0,0.0,0.0,15.1,0.0,1,1,0.8,0.08,-0.6,-0.8,368.0,329.0,38.0,3.0,2.0,16,14.0,5.0,5.0,0.0,0.0,285.0,1.0,5.0,77.4,5019.0,2088.0,0,0.8,0.7,9.0,26.0,10.0,3.0,30.0,21.0,16.0,2.0,0.0,1.0,0.0,2.0,15.0,7,10.0,4.0,1.0,35.0,13.0,6.0,10,25,23.0,1.0,463.0,77.0,24.0,8.0,66.7,2.0,16.7,271.0,14.0,7.0,9.0,13.0,284.0,30.0,4,0,0,14,1.0,0.0,0.0,45.0,13.0,68.4,1,1,1.0,0.4,43,Jarrod Bowen,4-1-4-1,4-4-2,Match Report,19,3,15.8,0.05,0.33,18.7,0.0,0,0,1.0,0.05,0.0,0.0,439.0,402.0,35.0,3.0,4.0,16,18.0,6.0,1.0,4.0,0.0,338.0,2.0,7.0,77.0,6033.0,2355.0,1,0.9,0.9,14.0,32.0,11.0,2.0,39.0,32.0,23.0,2.0,2.0,0.0,1.0,1.0,17.0,7,10.0,5.0,2.0,69.2,4.0,10.0,10,27,38.0,1.0,578.0,74.0,35.0,10.0,55.6,8.0,44.4,281.0,18.0,11.0,15.0,17.0,335.0,39.0,3,0,0,11,0.0,0.0,0.0,50.0,17.0,51.5
2024-09-28,15:00,Sat,Premier League,Matchweek 6,Home,W,Chelsea,Brighton,4,2,4.2,1.1,41,Enzo Fernández,4-2-3-1,4-3-3,14,5,35.7,0.21,0.6,15.7,1.0,1,1,3.4,0.24,-0.2,-0.4,414.0,370.0,38.0,6.0,2.0,11,11.0,8.0,7.0,0.0,0.0,312.0,6.0,10.0,75.4,5492.0,2165.0,2,3.3,1.7,12.0,16.0,7.0,0.0,20.0,24.0,19.0,0.0,3.0,2.0,0.0,6.0,22.0,13,15.0,6.0,1.0,56.0,11.0,10.0,7,29,20.0,2.0,536.0,95.0,24.0,15.0,55.6,12.0,44.4,260.0,14.0,9.0,11.0,4.0,310.0,20.0,3,0,0,11,1.0,0.0,0.0,53.0,6.0,35.3,1,0,1.3,0.8,59,Bernd Leno,4-2-3-1,4-4-2,Match Report,13,1,7.7,0.0,0.0,20.2,0.0,1,1,0.5,0.04,-0.3,-0.5,563.0,524.0,38.0,1.0,2.0,23,10.0,5.0,0.0,4.0,0.0,473.0,1.0,5.0,84.0,8292.0,2514.0,0,0.3,0.4,7.0,43.0,7.0,0.0,47.0,24.0,17.0,2.0,1.0,1.0,0.0,2.0,7.0,2,5.0,1.0,1.0,20.0,4.0,3.0,9,16,44.0,1.0,677.0,63.0,23.0,9.0,56.3,5.0,31.3,439.0,29.0,7.0,14.0,3.0,470.0,47.0,4,0,0,15,1.0,0.0,0.0,29.0,7.0,28.0
2024-09-28,15:00,Sat,Premier League,Matchweek 6,Home,W,Everton,Crystal Palace,2,1,0.9,0.9,41,James Tarkowski,4-2-3-1,3-4-3,8,2,25.0,0.25,1.0,15.3,0.0,0,0,0.9,0.11,1.1,1.1,399.0,350.0,47.0,1.0,0.0,23,22.0,5.0,5.0,0.0,0.0,287.0,2.0,8.0,71.9,5420.0,2543.0,1,0.8,0.9,7.0,23.0,8.0,1.0,37.0,15.0,8.0,3.0,0.0,2.0,2.0,4.0,14.0,5,3.0,11.0,0.0,28.6,5.0,4.0,16,30,24.0,0.0,509.0,65.0,16.0,8.0,47.1,9.0,52.9,248.0,7.0,0.0,11.0,16.0,286.0,37.0,2,0,0,13,0.0,0.0,0.0,45.0,28.0,58.3,2,1,2.5,0.6,55,Virgil van Dijk,4-2-3-1,4-1-4-1,Match Report,9,5,55.6,0.11,0.2,18.0,1.0,1,1,1.7,0.19,-0.5,-0.7,574.0,526.0,46.0,0.0,3.0,21,14.0,10.0,5.0,3.0,0.0,476.0,2.0,6.0,82.9,8170.0,2729.0,1,1.1,1.2,7.0,30.0,10.0,3.0,42.0,16.0,12.0,1.0,0.0,2.0,0.0,4.0,10.0,9,3.0,5.0,2.0,36.4,7.0,9.0,7,17,12.0,1.0,655.0,57.0,35.0,4.0,33.3,7.0,58.3,317.0,20.0,10.0,9.0,7.0,470.0,42.0,3,0,0,8,1.0,0.0,0.0,45.0,10.0,50.0
2024-09-28,17:30,Sat,Premier League,Matchweek 6,Home,L,Wolverhampton Wanderers,Liverpool,1,2,0.6,2.5,45,Mario Lemina,4-1-4-1,4-2-3-1,8,3,37.5,0.13,0.33,22.9,0.0,0,0,0.6,0.08,0.4,0.4,465.0,428.0,36.0,1.0,1.0,15,15.0,2.0,1.0,0.0,0.0,382.0,1.0,11.0,82.2,6620.0,2110.0,0,0.2,0.3,6.0,17.0,3.0,2.0,35.0,13.0,12.0,1.0,0.0,0.0,0.0,1.0,14.0,11,9.0,3.0,2.0,63.6,4.0,6.0,9,23,23.0,1.0,561.0,87.0,18.0,7.0,58.3,4.0,33.3,294.0,21.0,8.0,19.0,6.0,381.0,35.0,2,0,0,16,0.0,1.0,0.0,38.0,10.0,50.0,2,4,0.3,4.4,26,Jamie Vardy,4-2-3-1,4-4-2,Match Report,5,3,60.0,0.4,0.67,14.5,0.0,0,0,0.3,0.06,1.7,1.7,257.0,214.0,42.0,0.0,0.0,4,16.0,0.0,0.0,0.0,0.0,192.0,1.0,4.0,74.7,3330.0,1635.0,2,0.3,0.2,5.0,8.0,5.0,1.0,13.0,9.0,7.0,1.0,0.0,1.0,0.0,4.0,24.0,14,19.0,4.0,1.0,35.7,18.0,9.0,6,30,63.0,2.0,419.0,131.0,11.0,4.0,23.5,11.0,64.7,172.0,4.0,1.0,12.0,8.0,192.0,13.0,4,0,0,6,0.0,0.0,1.0,23.0,15.0,45.5
2024-09-28,15:00,Sat,Premier League,Matchweek 6,Home,D,Brentford,West Ham,1,1,0.4,1.0,57,Vitaly Janelt,4-4-2,4-1-4-1,8,3,37.5,0.13,0.33,20.7,1.0,0,0,0.4,0.05,0.6,0.6,578.0,525.0,52.0,0.0,2.0,28,18.0,7.0,3.0,1.0,0.0,448.0,1.0,11.0,77.5,7843.0,2607.0,1,0.2,0.8,4.0,43.0,9.0,3.0,37.0,15.0,13.0,0.0,0.0,2.0,0.0,2.0,25.0,15,10.0,5.0,10.0,44.4,10.0,7.0,10,35,19.0,0.0,700.0,89.0,22.0,4.0,25.0,9.0,56.3,402.0,18.0,3.0,17.0,8.0,440.0,36.0,2,0,0,2,0.0,0.0,0.0,39.0,16.0,48.5,1,2,0.9,0.9,59,Marc Guéhi,3-4-3,4-2-3-1,Match Report,17,4,23.5,0.06,0.25,17.3,1.0,0,0,0.9,0.06,0.1,0.1,581.0,531.0,50.0,0.0,2.0,20,21.0,8.0,6.0,0.0,0.0,458.0,0.0,6.0,78.8,8574.0,3063.0,1,0.8,0.8,12.0,35.0,10.0,1.0,51.0,29.0,20.0,3.0,0.0,2.0,0.0,2.0,25.0,17,16.0,9.0,0.0,52.9,8.0,7.0,8,33,25.0,0.0,684.0,59.0,28.0,5.0,71.4,2.0,28.6,383.0,17.0,4.0,14.0,12.0,455.0,51.0,0,0,0,11,0.0,0.0,0.0,51.0,20.0,41.7
2024-09-29,14:00,Sun,Premier League,Matchweek 6,Home,D,Ipswich Town,Aston Villa,2,2,1.2,0.8,44,Sam Morsy,4-2-3-1,4-2-3-1,15,5,33.3,0.13,0.4,18.4,0.0,0,0,1.2,0.08,0.8,0.8,441.0,394.0,45.0,1.0,1.0,17,12.0,10.0,9.0,0.0,0.0,361.0,2.0,9.0,81.9,6330.0,2347.0,2,1.1,0.8,13.0,31.0,8.0,2.0,32.0,30.0,23.0,2.0,3.0,2.0,0.0,4.0,18.0,9,11.0,5.0,2.0,50.0,5.0,5.0,7,25,17.0,1.0,527.0,46.0,21.0,10.0,62.5,5.0,31.3,312.0,16.0,6.0,12.0,10.0,356.0,30.0,4,0,0,10,0.0,0.0,0.0,44.0,8.0,53.3,3,0,4.4,1.0,61,Cristian Romero,4-3-3,4-2-3-1,Match Report,24,10,41.7,0.13,0.3,14.6,0.0,0,0,4.4,0.2,-1.4,-1.4,675.0,627.0,47.0,2.0,2.0,15,16.0,3.0,3.0,0.0,0.0,591.0,1.0,7.0,87.6,9890.0,3227.0,2,3.9,1.5,19.0,33.0,15.0,2.0,54.0,41.0,31.0,2.0,0.0,1.0,1.0,5.0,7.0,6,5.0,2.0,0.0,75.0,2.0,15.0,11,18,16.0,0.0,781.0,75.0,41.0,6.0,31.6,12.0,63.2,546.0,31.0,8.0,12.0,15.0,581.0,53.0,3,0,0,14,0.0,0.0,0.0,46.0,8.0,57.1
2024-09-29,16:30,Sun,Premier League,Matchweek 6,Home,L,Manchester United,Tottenham,0,3,1.0,4.4,39,Bruno Fernandes,4-2-3-1,4-3-3,11,2,18.2,0.0,0.0,15.1,0.0,0,0,1.0,0.09,-1.0,-1.0,436.0,391.0,43.0,4.0,3.0,21,9.0,5.0,5.0,0.0,0.0,336.0,2.0,16.0,77.1,5950.0,2476.0,0,0.8,0.5,9.0,30.0,5.0,2.0,32.0,20.0,18.0,2.0,0.0,0.0,0.0,0.0,27.0,15,17.0,7.0,3.0,66.7,6.0,8.0,17,44,16.0,0.0,554.0,85.0,24.0,2.0,22.2,6.0,66.7,308.0,7.0,6.0,14.0,1.0,333.0,31.0,5,1,0,16,0.0,0.0,0.0,43.0,6.0,42.9,2,2,0.8,1.2,56,Emiliano Martínez,4-2-3-1,4-2-3-1,Match Report,7,3,42.9,0.29,0.67,19.0,1.0,0,0,0.8,0.12,1.2,1.2,561.0,524.0,36.0,4.0,0.0,4,12.0,0.0,0.0,0.0,0.0,493.0,1.0,7.0,87.9,8284.0,2553.0,2,0.7,1.0,6.0,58.0,4.0,1.0,33.0,14.0,13.0,0.0,0.0,1.0,0.0,4.0,15.0,9,7.0,6.0,2.0,33.3,10.0,7.0,5,20,18.0,0.0,652.0,57.0,17.0,5.0,38.5,5.0,38.5,478.0,18.0,5.0,14.0,13.0,486.0,33.0,1,0,0,14,0.0,0.0,0.0,33.0,7.0,46.7
2024-09-30,20:00,Mon,Premier League,Matchweek 6,Home,W,Bournemouth,Southampton,3,1,1.3,0.6,40,Adam Smith,4-2-3-1,4-2-3-1,14,6,42.9,0.21,0.5,18.8,0.0,0,0,1.3,0.1,1.7,1.7,420.0,376.0,43.0,2.0,2.0,19,19.0,6.0,4.0,1.0,0.0,321.0,1.0,7.0,76.4,6009.0,2080.0,3,1.3,0.7,11.0,31.0,6.0,1.0,36.0,25.0,20.0,1.0,1.0,1.0,1.0,5.0,20.0,8,6.0,11.0,3.0,53.3,7.0,12.0,11,31,18.0,0.0,534.0,41.0,25.0,8.0,47.1,5.0,29.4,306.0,16.0,5.0,11.0,15.0,314.0,36.0,2,0,0,19,0.0,0.0,0.0,57.0,9.0,36.0,1,3,0.6,1.3,60,Flynn Downes,4-2-3-1,4-2-3-1,Match Report,9,3,33.3,0.11,0.33,18.4,0.0,0,0,0.6,0.07,0.4,0.4,620.0,562.0,57.0,0.0,2.0,14,23.0,4.0,3.0,1.0,0.0,530.0,1.0,13.0,85.5,8719.0,3105.0,0,0.4,0.6,7.0,27.0,6.0,1.0,34.0,16.0,12.0,1.0,1.0,1.0,0.0,2.0,20.0,12,10.0,10.0,0.0,38.5,8.0,7.0,8,28,21.0,1.0,743.0,85.0,16.0,7.0,43.8,8.0,50.0,418.0,12.0,4.0,18.0,12.0,525.0,33.0,5,0,0,12,0.0,0.0,0.0,38.0,16.0,64.0
2024-10-05,17:30,Sat,Premier League,Matchweek 7,Home,D,Everton,Newcastle Utd,0,0,0.7,2.1,33,James Tarkowski,4-2-3-1,4-3-3,8,2,25.0,0.0,0.0,24.3,1.0,0,0,0.7,0.09,-0.7,-0.7,340.0,304.0,34.0,1.0,3.0,9,14.0,0.0,0.0,0.0,0.0,246.0,2.0,15.0,72.4,4629.0,1800.0,0,0.3,0.2,6.0,24.0,3.0,0.0,25.0,15.0,12.0,0.0,1.0,1.0,0.0,0.0,19.0,11,7.0,10.0,2.0,60.0,6.0,6.0,10,29,30.0,0.0,469.0,74.0,13.0,13.0,54.2,9.0,37.5,232.0,10.0,2.0,10.0,16.0,244.0,25.0,1,0,0,12,0.0,1.0,0.0,54.0,13.0,54.2,1,0,1.4,0.6,68,Virgil van Dijk,4-2-3-1,3-4-3,Match Report,16,4,25.0,0.06,0.25,18.9,0.0,0,0,1.4,0.09,-0.4,-0.4,691.0,645.0,46.0,3.0,6.0,16,22.0,8.0,7.0,0.0,0.0,584.0,0.0,12.0,84.5,10190.0,3431.0,1,1.4,1.5,16.0,46.0,8.0,0.0,54.0,31.0,28.0,2.0,0.0,1.0,0.0,2.0,13.0,6,5.0,7.0,1.0,63.6,4.0,4.0,13,26,15.0,0.0,778.0,69.0,26.0,8.0,88.9,0.0,0.0,448.0,20.0,10.0,16.0,8.0,578.0,54.0,2,0,0,15,0.0,0.0,0.0,43.0,27.0,79.4
